no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
0.7400000000000001,0.9,0.1,0.3639175257731959,0.263265306122449,0.1,0.45600000000000007,0.256701030927835,0.18000000000000002,0.30359897172236505,0.2469387755102041
0.7400000000000001,0.9,0.1,0.7268041237113402,0.7000000000000001,0.9,0.5186666666666667,0.7048109965635739,0.12947368421052632,0.6449871465295629,0.44285714285714284
0.26,0.9,0.9,0.4876288659793815,0.43061224489795924,0.5444444444444445,0.2853333333333333,0.3061855670103093,0.15894736842105264,0.30565552699228793,0.49183673469387756
0.1,0.1,0.1,0.8422680412371134,0.5979591836734695,0.6333333333333333,0.28400000000000003,0.23195876288659795,0.7736842105263158,0.5174807197943445,0.682312925170068
0.1,0.9,0.1,0.6443298969072165,0.4693877551020408,0.1,0.7546666666666667,0.20996563573883165,0.13789473684210526,0.5092544987146529,0.6387755102040816
0.9,0.9,0.9,0.5701030927835052,0.41224489795918373,0.1,0.6733333333333333,0.44639175257731967,0.29789473684210527,0.42082262210796917,0.42108843537414964
0.58,0.1,0.1,0.3061855670103093,0.3142857142857143,0.2777777777777778,0.33999999999999997,0.22096219931271477,0.1,0.30565552699228793,0.29047619047619044
0.7400000000000001,0.9,0.1,0.23195876288659795,0.17755102040816328,0.5444444444444445,0.5933333333333334,0.15223367697594503,0.22210526315789475,0.1904884318766067,0.2197278911564626
0.9,0.1,0.1,0.6938144329896907,0.46122448979591835,0.1,0.756,0.2457044673539519,0.49578947368421056,0.5030848329048844,0.3884353741496599
0.7400000000000001,0.1,0.9,0.10824742268041238,0.1163265306122449,0.18888888888888888,0.12000000000000001,0.11924398625429554,0.10421052631578948,0.11233933161953728,0.1054421768707483
0.7400000000000001,0.9,0.9,0.7845360824742268,0.47346938775510206,0.4555555555555556,0.496,0.5563573883161512,0.23473684210526316,0.525706940874036,0.7312925170068028
0.42000000000000004,0.9,0.9,0.23195876288659795,0.20612244897959187,0.2777777777777778,0.29733333333333334,0.17972508591065295,0.11263157894736843,0.20899742930591259,0.1707482993197279
0.1,0.9,0.1,0.32268041237113404,0.25306122448979596,0.3666666666666667,0.18933333333333335,0.11924398625429554,0.25578947368421057,0.25218508997429306,0.29591836734693877
0.7400000000000001,0.9,0.9,0.14123711340206185,0.1469387755102041,0.8111111111111111,0.3373333333333334,0.11649484536082474,0.12526315789473685,0.13701799485861182,0.1163265306122449
0.7400000000000001,0.1,0.9,0.38865979381443305,0.2448979591836735,0.5444444444444445,0.184,0.23195876288659795,0.3863157894736843,0.3097686375321337,0.33945578231292517
0.7400000000000001,0.1,0.9,0.7597938144329897,0.4469387755102041,0.5444444444444445,0.484,0.3666666666666667,0.1505263157894737,0.5195372750642674,0.36122448979591837
0.1,0.9,0.9,0.3061855670103093,0.29183673469387755,0.9,0.43466666666666665,0.1357388316151203,0.15473684210526317,0.2398457583547558,0.1870748299319728
0.58,0.9,0.9,0.14948453608247425,0.14489795918367349,0.9,0.22666666666666668,0.14123711340206185,0.11263157894736843,0.12673521850899744,0.1272108843537415
0.58,0.1,0.9,0.5123711340206185,0.4,0.9,0.276,0.2896907216494845,0.31052631578947365,0.41465295629820054,0.37755102040816324
0.26,0.1,0.9,0.3969072164948454,0.3204081632653061,0.2777777777777778,0.7133333333333334,0.1577319587628866,0.17578947368421055,0.2727506426735219,0.4102040816326531
0.9,0.9,0.1,0.35567010309278346,0.3346938775510204,0.7222222222222222,0.8266666666666667,0.2649484536082474,0.1631578947368421,0.2830334190231363,0.2414965986394558
0.9,0.9,0.1,0.3061855670103093,0.2489795918367347,0.3666666666666667,0.6946666666666667,0.12474226804123711,0.19263157894736843,0.24190231362467868,0.2850340136054422
0.1,0.1,0.9,0.4711340206185567,0.31020408163265306,0.9,0.3826666666666667,0.3309278350515464,0.26842105263157895,0.3467866323907455,0.4809523809523809
0.7400000000000001,0.1,0.1,0.1577319587628866,0.1469387755102041,0.1,0.5026666666666667,0.11649484536082474,0.1336842105263158,0.1596401028277635,0.154421768707483
0.58,0.1,0.1,0.28144329896907216,0.2836734693877551,0.1,0.6093333333333334,0.1852233676975945,0.2852631578947369,0.20077120822622108,0.1816326530612245
0.58,0.9,0.9,0.7268041237113402,0.6489795918367347,0.7222222222222222,0.44666666666666666,0.19896907216494847,0.44105263157894736,0.542159383033419,0.5680272108843537
0.26,0.1,0.9,0.520618556701031,0.3816326530612245,0.6333333333333333,0.38,0.46563573883161513,0.5378947368421053,0.4825192802056556,0.5244897959183674
0.58,0.1,0.1,0.20721649484536084,0.20612244897959187,0.7222222222222222,0.6559999999999999,0.1577319587628866,0.1336842105263158,0.18431876606683806,0.1707482993197279
0.9,0.1,0.9,0.49587628865979383,0.31020408163265306,0.2777777777777778,0.8186666666666667,0.44639175257731967,0.4621052631578948,0.5010282776349614,0.29047619047619044
0.7400000000000001,0.1,0.1,0.2154639175257732,0.1979591836734694,0.3666666666666667,0.64,0.165979381443299,0.1336842105263158,0.1987146529562982,0.2034013605442177
0.7400000000000001,0.9,0.9,0.8917525773195877,0.5448979591836735,0.18888888888888888,0.18533333333333335,0.5618556701030928,0.5673684210526316,0.6388174807197944,0.4972789115646259
0.42000000000000004,0.1,0.9,0.5783505154639176,0.5,0.3666666666666667,0.348,0.43264604810996565,0.44105263157894736,0.5071979434447301,0.4591836734693878
0.1,0.1,0.1,0.38865979381443305,0.31020408163265306,0.9,0.3453333333333333,0.25945017182130586,0.15473684210526317,0.3796915167095116,0.29047619047619044
0.58,0.1,0.9,0.611340206185567,0.4040816326530613,0.6333333333333333,0.32266666666666666,0.5261168384879725,0.4831578947368421,0.4722365038560411,0.27414965986394557
0.9,0.1,0.1,0.28144329896907216,0.1979591836734694,0.2777777777777778,0.7080000000000001,0.14123711340206185,0.10842105263157895,0.20282776349614395,0.2850340136054422
0.1,0.9,0.1,0.4876288659793815,0.4714285714285714,0.3666666666666667,0.5786666666666668,0.34192439862542956,0.17157894736842105,0.39614395886889464,0.3666666666666667
0.58,0.9,0.9,0.7185567010309278,0.42448979591836733,0.2777777777777778,0.20666666666666667,0.41615120274914086,0.7357894736842105,0.5565552699228792,0.44829931972789117
0.1,0.1,0.9,0.28144329896907216,0.2,0.7222222222222222,0.6866666666666666,0.2731958762886598,0.14210526315789473,0.2480719794344473,0.2578231292517007
0.7400000000000001,0.9,0.1,0.3639175257731959,0.35306122448979593,0.1,0.688,0.1907216494845361,0.35684210526315796,0.25218508997429306,0.3013605442176871
0.26,0.1,0.9,0.14948453608247425,0.12653061224489798,0.4555555555555556,0.2813333333333333,0.11924398625429554,0.10842105263157895,0.1390745501285347,0.154421768707483
0.58,0.1,0.1,0.3391752577319588,0.29387755102040813,0.5444444444444445,0.7933333333333333,0.2759450171821306,0.31894736842105265,0.3179948586118252,0.33945578231292517
0.58,0.1,0.9,0.7020618556701032,0.6244897959183674,0.1,0.15600000000000003,0.4821305841924399,0.18000000000000002,0.6470437017994859,0.7095238095238096
0.9,0.1,0.9,0.8835051546391752,0.6877551020408164,0.8111111111111111,0.6759999999999999,0.22920962199312717,0.41157894736842104,0.8259640102827763,0.7748299319727892
0.42000000000000004,0.1,0.1,0.32268041237113404,0.24285714285714288,0.1,0.7346666666666667,0.3281786941580756,0.22631578947368422,0.26863753213367614,0.2850340136054422
0.42000000000000004,0.1,0.1,0.6030927835051546,0.5938775510204082,0.8111111111111111,0.8306666666666667,0.3804123711340206,0.24736842105263157,0.46812339331619535,0.5462585034013605
0.1,0.9,0.1,0.7927835051546392,0.7428571428571429,0.1,0.8933333333333334,0.7213058419243986,0.7694736842105264,0.49691516709511574,0.37755102040816324
0.7400000000000001,0.1,0.9,0.31443298969072164,0.2653061224489796,0.4555555555555556,0.3946666666666667,0.14123711340206185,0.1505263157894737,0.2809768637532134,0.3013605442176871
0.42000000000000004,0.1,0.1,0.8917525773195877,0.5612244897959184,0.4555555555555556,0.7506666666666667,0.1357388316151203,0.5336842105263159,0.6532133676092544,0.8619047619047618
0.9,0.9,0.1,0.6030927835051546,0.3918367346938776,0.3666666666666667,0.32533333333333336,0.46563573883161513,0.5252631578947369,0.5976863753213368,0.3068027210884354
0.9,0.9,0.9,0.5371134020618556,0.47755102040816333,0.5444444444444445,0.504,0.1907216494845361,0.12947368421052632,0.525706940874036,0.372108843537415
0.26,0.1,0.1,0.11649484536082474,0.12244897959183675,0.18888888888888888,0.10266666666666667,0.10549828178694158,0.10421052631578948,0.12467866323907456,0.1272108843537415
0.42000000000000004,0.1,0.9,0.256701030927835,0.2326530612244898,0.5444444444444445,0.76,0.26769759450171826,0.18000000000000002,0.24190231362467868,0.23061224489795917
0.58,0.9,0.9,0.28144329896907216,0.19183673469387758,0.5444444444444445,0.8933333333333334,0.2869415807560137,0.11263157894736843,0.24395886889460155,0.2795918367346939
0.26,0.1,0.1,0.677319587628866,0.4,0.4555555555555556,0.6026666666666667,0.39140893470790383,0.26421052631578945,0.5976863753213368,0.3231292517006803
0.9,0.9,0.9,0.28144329896907216,0.2612244897959184,0.4555555555555556,0.6453333333333333,0.1577319587628866,0.25578947368421057,0.27480719794344477,0.2523809523809524
0.58,0.1,0.9,0.6278350515463917,0.6081632653061224,0.9,0.4973333333333333,0.46013745704467357,0.25157894736842107,0.5195372750642674,0.5680272108843537
0.9,0.9,0.9,0.3639175257731959,0.3448979591836735,0.4555555555555556,0.52,0.29243986254295534,0.16736842105263158,0.3282776349614396,0.29047619047619044
0.42000000000000004,0.9,0.1,0.22371134020618558,0.2142857142857143,0.7222222222222222,0.5133333333333334,0.1852233676975945,0.11263157894736843,0.16992287917737792,0.1707482993197279
0.26,0.1,0.9,0.40515463917525774,0.25306122448979596,0.6333333333333333,0.16533333333333333,0.4079037800687285,0.12105263157894737,0.3365038560411311,0.29591836734693877
0.9,0.1,0.1,0.8422680412371134,0.6653061224489796,0.3666666666666667,0.40266666666666673,0.6140893470790378,0.4242105263157895,0.595629820051414,0.44829931972789117
0.1,0.1,0.1,0.2896907216494845,0.23877551020408164,0.4555555555555556,0.4866666666666667,0.20996563573883165,0.1336842105263158,0.219280205655527,0.2414965986394558
0.42000000000000004,0.1,0.9,0.8670103092783505,0.8489795918367347,0.3666666666666667,0.8826666666666667,0.6993127147766323,0.8705263157894737,0.48868894601542423,0.7367346938775511
0.58,0.1,0.9,0.17422680412371133,0.16530612244897958,0.5444444444444445,0.3706666666666667,0.18247422680412373,0.1168421052631579,0.1390745501285347,0.16530612244897958
0.1,0.1,0.1,0.6525773195876289,0.5612244897959184,0.4555555555555556,0.11733333333333335,0.25395189003436425,0.4915789473684211,0.6326478149100258,0.535374149659864
0.42000000000000004,0.9,0.9,0.2154639175257732,0.17142857142857143,0.5444444444444445,0.4093333333333333,0.1879725085910653,0.15894736842105264,0.20488431876606683,0.1598639455782313
0.26,0.9,0.9,0.8752577319587629,0.826530612244898,0.3666666666666667,0.41200000000000003,0.7735395189003437,0.8452631578947368,0.7498714652956299,0.3938775510204082
0.7400000000000001,0.9,0.1,0.14123711340206185,0.1469387755102041,0.6333333333333333,0.6813333333333333,0.1577319587628866,0.12526315789473685,0.13290488431876607,0.1217687074829932
0.7400000000000001,0.1,0.1,0.18247422680412373,0.16122448979591839,0.5444444444444445,0.868,0.11099656357388317,0.10421052631578948,0.1719794344473008,0.154421768707483
0.58,0.1,0.9,0.3969072164948454,0.3081632653061225,0.5444444444444445,0.8813333333333334,0.20996563573883165,0.12105263157894737,0.4002570694087404,0.2251700680272109
0.7400000000000001,0.1,0.1,0.13298969072164948,0.11836734693877551,0.6333333333333333,0.15066666666666667,0.11374570446735396,0.12105263157894737,0.14113110539845758,0.1272108843537415
0.1,0.1,0.9,0.12474226804123711,0.12244897959183675,0.1,0.43466666666666665,0.12474226804123711,0.12526315789473685,0.11645244215938304,0.1163265306122449
0.9,0.9,0.9,0.17422680412371133,0.15918367346938778,0.9,0.4893333333333334,0.1879725085910653,0.12947368421052632,0.16580976863753213,0.1272108843537415
0.1,0.9,0.9,0.6608247422680412,0.5448979591836735,0.6333333333333333,0.32266666666666666,0.37491408934707904,0.3694736842105263,0.6305912596401029,0.4156462585034014
0.42000000000000004,0.1,0.1,0.24845360824742269,0.1816326530612245,0.7222222222222222,0.3626666666666667,0.24020618556701032,0.10842105263157895,0.2110539845758355,0.2523809523809524
0.26,0.9,0.9,0.611340206185567,0.4285714285714286,0.9,0.44000000000000006,0.2649484536082474,0.20526315789473684,0.5071979434447301,0.5027210884353742
0.58,0.1,0.1,0.5371134020618556,0.4530612244897959,0.3666666666666667,0.876,0.25945017182130586,0.4284210526315789,0.5113110539845759,0.2687074829931973
0.42000000000000004,0.9,0.1,0.49587628865979383,0.31020408163265306,0.18888888888888888,0.4600000000000001,0.4271477663230241,0.13789473684210526,0.3982005141388175,0.48639455782312924
0.7400000000000001,0.1,0.1,0.6938144329896907,0.40816326530612246,0.2777777777777778,0.6026666666666667,0.7048109965635739,0.6684210526315789,0.6881748071979434,0.5027210884353742
0.58,0.1,0.1,0.7020618556701032,0.6714285714285715,0.5444444444444445,0.18933333333333335,0.3529209621993127,0.5757894736842105,0.5606683804627249,0.4809523809523809
0.42000000000000004,0.1,0.9,0.5536082474226804,0.5122448979591837,0.9,0.4746666666666667,0.5178694158075602,0.4284210526315789,0.3282776349614396,0.5625850340136055
0.26,0.9,0.1,0.8835051546391752,0.5775510204081633,0.2777777777777778,0.8666666666666667,0.41615120274914086,0.7063157894736842,0.8773778920308484,0.6659863945578232
0.9,0.1,0.1,0.6443298969072165,0.6,0.3666666666666667,0.528,0.4573883161512028,0.6684210526315789,0.5730077120822622,0.36122448979591837
0.7400000000000001,0.1,0.1,0.7020618556701032,0.5408163265306122,0.1,0.48,0.2869415807560137,0.6136842105263158,0.6593830334190232,0.5408163265306122
0.58,0.1,0.1,0.6525773195876289,0.6244897959183674,0.6333333333333333,0.804,0.506872852233677,0.2768421052631579,0.4742930591259641,0.29591836734693877
0.26,0.1,0.1,0.29793814432989696,0.2510204081632653,0.2777777777777778,0.232,0.20171821305841925,0.2810526315789474,0.27686375321336765,0.29047619047619044
0.7400000000000001,0.9,0.9,0.7597938144329897,0.6755102040816326,0.1,0.20400000000000001,0.2869415807560137,0.5715789473684211,0.6367609254498714,0.7258503401360544
0.7400000000000001,0.1,0.9,0.11649484536082474,0.1163265306122449,0.2777777777777778,0.5586666666666668,0.12749140893470792,0.11263157894736843,0.12673521850899744,0.1217687074829932
0.42000000000000004,0.9,0.1,0.13298969072164948,0.12040816326530612,0.5444444444444445,0.33333333333333337,0.1027491408934708,0.14631578947368423,0.14113110539845758,0.1326530612244898
0.9,0.1,0.1,0.6443298969072165,0.5020408163265306,0.18888888888888888,0.31200000000000006,0.4986254295532646,0.22631578947368422,0.6079691516709511,0.3666666666666667
0.7400000000000001,0.9,0.9,0.24845360824742269,0.24081632653061225,0.4555555555555556,0.8173333333333334,0.16872852233676977,0.11263157894736843,0.2501285347043702,0.154421768707483
0.7400000000000001,0.9,0.1,0.743298969072165,0.6612244897959184,0.7222222222222222,0.14133333333333334,0.4573883161512028,0.36526315789473685,0.5339331619537275,0.6931972789115647
0.58,0.1,0.9,0.5948453608247423,0.3918367346938776,0.1,0.5853333333333334,0.6030927835051546,0.4536842105263158,0.43933161953727506,0.4591836734693878
0.9,0.1,0.9,0.8092783505154639,0.5653061224489796,0.7222222222222222,0.40800000000000003,0.6718213058419245,0.20947368421052634,0.5483290488431877,0.535374149659864
0.58,0.9,0.9,0.7927835051546392,0.7122448979591837,0.6333333333333333,0.31200000000000006,0.4298969072164949,0.27263157894736845,0.5832904884318766,0.5952380952380952
0.42000000000000004,0.9,0.9,0.14948453608247425,0.14081632653061227,0.5444444444444445,0.15600000000000003,0.1604810996563574,0.15473684210526317,0.1308483290488432,0.1435374149659864
0.9,0.1,0.1,0.3391752577319588,0.3448979591836735,0.8111111111111111,0.7733333333333333,0.23470790378006876,0.18000000000000002,0.219280205655527,0.2523809523809524
0.1,0.9,0.1,0.6443298969072165,0.536734693877551,0.9,0.6733333333333333,0.5810996563573884,0.15473684210526317,0.47634961439588686,0.29591836734693877
0.7400000000000001,0.1,0.1,0.14123711340206185,0.13673469387755102,0.6333333333333333,0.5253333333333333,0.15223367697594503,0.12947368421052632,0.14318766066838046,0.154421768707483
0.1,0.1,0.9,0.7350515463917525,0.6306122448979592,0.3666666666666667,0.588,0.22646048109965636,0.48736842105263156,0.4722365038560411,0.7421768707482993
0.58,0.9,0.1,0.5701030927835052,0.3877551020408163,0.4555555555555556,0.244,0.165979381443299,0.3147368421052632,0.5668380462724936,0.3013605442176871
0.7400000000000001,0.9,0.9,0.5453608247422681,0.35918367346938773,0.18888888888888888,0.8986666666666666,0.38865979381443305,0.4831578947368421,0.3282776349614396,0.44829931972789117
0.9,0.9,0.9,0.9,0.7428571428571429,0.8111111111111111,0.7893333333333333,0.743298969072165,0.12947368421052632,0.76426735218509,0.7258503401360544
0.1,0.1,0.9,0.8175257731958764,0.6591836734693878,0.2777777777777778,0.196,0.6003436426116838,0.7273684210526316,0.7868894601542417,0.4319727891156463
0.42000000000000004,0.9,0.9,0.5948453608247423,0.5795918367346939,0.18888888888888888,0.352,0.17972508591065295,0.4157894736842106,0.5318766066838047,0.2795918367346939
0.9,0.9,0.1,0.29793814432989696,0.2795918367346939,0.3666666666666667,0.8360000000000001,0.20171821305841925,0.12947368421052632,0.30565552699228793,0.2795918367346939
0.42000000000000004,0.9,0.9,0.3804123711340206,0.32857142857142857,0.3666666666666667,0.4866666666666667,0.14398625429553266,0.31894736842105265,0.3179948586118252,0.263265306122449
0.42000000000000004,0.1,0.9,0.6278350515463917,0.5591836734693878,0.3666666666666667,0.3533333333333334,0.26769759450171826,0.5210526315789473,0.4640102827763496,0.44829931972789117
0.9,0.9,0.9,0.24020618556701032,0.23061224489795917,0.1,0.5293333333333333,0.2154639175257732,0.10842105263157895,0.17403598971722367,0.1925170068027211
0.9,0.1,0.1,0.5783505154639176,0.49591836734693884,0.9,0.20133333333333336,0.5041237113402062,0.5505263157894736,0.4455012853470437,0.39931972789115655
0.1,0.9,0.9,0.23195876288659795,0.2,0.7222222222222222,0.12266666666666667,0.23470790378006876,0.1631578947368421,0.17609254498714655,0.1707482993197279
0.26,0.9,0.9,0.1577319587628866,0.1285714285714286,0.8111111111111111,0.31866666666666665,0.1357388316151203,0.1,0.13290488431876607,0.1380952380952381
0.42000000000000004,0.1,0.9,0.3061855670103093,0.21020408163265306,0.3666666666666667,0.8333333333333334,0.1962199312714777,0.31052631578947365,0.3097686375321337,0.3122448979591837
0.58,0.1,0.9,0.7020618556701032,0.5346938775510205,0.6333333333333333,0.604,0.34192439862542956,0.6094736842105263,0.5071979434447301,0.7095238095238096
0.9,0.1,0.9,0.5041237113402062,0.3346938775510204,0.2777777777777778,0.7346666666666667,0.3089347079037801,0.1168421052631579,0.3097686375321337,0.33945578231292517
0.58,0.1,0.1,0.14948453608247425,0.15510204081632653,0.6333333333333333,0.4680000000000001,0.13298969072164948,0.15473684210526317,0.14730077120822624,0.1217687074829932
0.9,0.1,0.1,0.28144329896907216,0.2469387755102041,0.5444444444444445,0.17600000000000002,0.17147766323024055,0.22210526315789475,0.219280205655527,0.1707482993197279
0.26,0.1,0.9,0.38865979381443305,0.3163265306122449,0.6333333333333333,0.6973333333333334,0.20171821305841925,0.21789473684210525,0.3652956298200515,0.3231292517006803
0.42000000000000004,0.9,0.1,0.5783505154639176,0.44897959183673475,0.7222222222222222,0.7746666666666667,0.14948453608247425,0.18842105263157896,0.5092544987146529,0.29047619047619044
0.58,0.1,0.9,0.2896907216494845,0.2510204081632653,0.4555555555555556,0.7240000000000001,0.22371134020618558,0.1168421052631579,0.25835475578406175,0.2414965986394558
0.7400000000000001,0.9,0.9,0.8670103092783505,0.5551020408163265,0.6333333333333333,0.2773333333333333,0.37491408934707904,0.13789473684210526,0.5688946015424164,0.8292517006802721
0.42000000000000004,0.9,0.9,0.4381443298969072,0.4040816326530613,0.5444444444444445,0.43600000000000005,0.19347079037800688,0.18842105263157896,0.355012853470437,0.36122448979591837
0.58,0.1,0.1,0.520618556701031,0.5081632653061224,0.18888888888888888,0.8626666666666667,0.218213058419244,0.4073684210526316,0.4722365038560411,0.5136054421768708
0.9,0.9,0.9,0.38865979381443305,0.2979591836734694,0.9,0.6453333333333333,0.31993127147766326,0.1336842105263158,0.34061696658097684,0.2197278911564626
0.1,0.9,0.1,0.44639175257731967,0.3142857142857143,0.6333333333333333,0.31733333333333336,0.165979381443299,0.30210526315789477,0.37763496143958875,0.35578231292517015
0.58,0.9,0.9,0.7515463917525773,0.6387755102040816,0.4555555555555556,0.8933333333333334,0.24020618556701032,0.5126315789473684,0.4455012853470437,0.6387755102040816
0.42000000000000004,0.1,0.9,0.7268041237113402,0.6979591836734694,0.6333333333333333,0.45733333333333337,0.1,0.4621052631578948,0.6491002570694088,0.49183673469387756
0.9,0.9,0.1,0.6443298969072165,0.4877551020408163,0.2777777777777778,0.8533333333333334,0.43264604810996565,0.10421052631578948,0.5647814910025707,0.589795918367347
0.9,0.9,0.9,0.38865979381443305,0.3387755102040817,0.5444444444444445,0.5066666666666667,0.23470790378006876,0.17578947368421055,0.3652956298200515,0.2687074829931973
0.1,0.1,0.9,0.7103092783505155,0.4571428571428572,0.6333333333333333,0.4600000000000001,0.5178694158075602,0.6094736842105263,0.5359897172236504,0.6387755102040816
0.9,0.1,0.9,0.7103092783505155,0.40816326530612246,0.6333333333333333,0.4680000000000001,0.16323024054982818,0.21789473684210525,0.5976863753213368,0.35578231292517015
0.42000000000000004,0.1,0.9,0.28144329896907216,0.20408163265306123,0.5444444444444445,0.6853333333333333,0.10824742268041238,0.20526315789473684,0.19665809768637532,0.263265306122449
0.9,0.9,0.1,0.6195876288659794,0.42040816326530617,0.6333333333333333,0.29200000000000004,0.1302405498281787,0.4326315789473685,0.5688946015424164,0.5299319727891157
0.1,0.1,0.1,0.1907216494845361,0.19387755102040818,0.5444444444444445,0.44000000000000006,0.165979381443299,0.1505263157894737,0.17814910025706943,0.1925170068027211
0.7400000000000001,0.9,0.9,0.17422680412371133,0.1836734693877551,0.2777777777777778,0.3866666666666667,0.12749140893470792,0.12947368421052632,0.18226221079691518,0.1816326530612245
0.42000000000000004,0.9,0.1,0.4711340206185567,0.3489795918367347,0.6333333333333333,0.2,0.1357388316151203,0.36526315789473685,0.3015424164524422,0.3938775510204082
0.9,0.9,0.1,0.6690721649484537,0.6448979591836734,0.9,0.4893333333333334,0.24020618556701032,0.5042105263157896,0.5092544987146529,0.5136054421768708
0.7400000000000001,0.1,0.1,0.454639175257732,0.4469387755102041,0.8111111111111111,0.8066666666666666,0.10549828178694158,0.2768421052631579,0.34061696658097684,0.2360544217687075
0.26,0.1,0.9,0.8340206185567011,0.5755102040816327,0.9,0.41333333333333333,0.17697594501718214,0.8410526315789474,0.6367609254498714,0.3448979591836735
0.42000000000000004,0.9,0.9,0.32268041237113404,0.31020408163265306,0.2777777777777778,0.5186666666666667,0.12749140893470792,0.11263157894736843,0.2501285347043702,0.29591836734693877
0.1,0.9,0.1,0.1,0.10204081632653061,0.18888888888888888,0.492,0.11374570446735396,0.1,0.10205655526992288,0.1054421768707483
0.1,0.9,0.9,0.8587628865979381,0.7040816326530612,0.5444444444444445,0.10266666666666667,0.4381443298969072,0.1631578947368421,0.8280205655526992,0.5462585034013605
0.7400000000000001,0.1,0.9,0.6443298969072165,0.5020408163265306,0.5444444444444445,0.6053333333333334,0.6553264604810997,0.5589473684210526,0.6470437017994859,0.4591836734693878
0.1,0.9,0.1,0.6195876288659794,0.38979591836734695,0.5444444444444445,0.7066666666666667,0.3474226804123711,0.6010526315789473,0.5215938303341903,0.2850340136054422
0.58,0.9,0.1,0.20721649484536084,0.20408163265306123,0.8111111111111111,0.616,0.10549828178694158,0.1168421052631579,0.18637532133676094,0.1925170068027211
0.9,0.1,0.9,0.4876288659793815,0.41836734693877553,0.3666666666666667,0.3733333333333334,0.440893470790378,0.3063157894736842,0.4002570694087404,0.4319727891156463
0.26,0.1,0.9,0.4876288659793815,0.43673469387755104,0.5444444444444445,0.7106666666666667,0.14673539518900344,0.2136842105263158,0.32210796915167095,0.42108843537414964
0.7400000000000001,0.1,0.9,0.6278350515463917,0.3857142857142858,0.3666666666666667,0.19466666666666668,0.3969072164948454,0.5,0.4742930591259641,0.5027210884353742
0.7400000000000001,0.9,0.9,0.8752577319587629,0.5244897959183674,0.2777777777777778,0.7786666666666667,0.5426116838487973,0.5,0.8074550128534704,0.573469387755102
0.58,0.1,0.1,0.5371134020618556,0.3469387755102041,0.3666666666666667,0.4733333333333334,0.12199312714776633,0.13789473684210526,0.4907455012853471,0.4972789115646259
0.9,0.1,0.1,0.19896907216494847,0.15510204081632653,0.2777777777777778,0.7053333333333334,0.1962199312714777,0.2136842105263158,0.20282776349614395,0.1761904761904762
0.58,0.9,0.1,0.49587628865979383,0.42448979591836733,0.3666666666666667,0.488,0.15223367697594503,0.24315789473684213,0.3817480719794345,0.372108843537415
0.26,0.1,0.9,0.8422680412371134,0.5938775510204082,0.18888888888888888,0.42666666666666664,0.8065292096219931,0.1,0.5174807197943445,0.8238095238095239
0.42000000000000004,0.9,0.1,0.256701030927835,0.2285714285714286,0.9,0.4733333333333334,0.20446735395189006,0.27263157894736845,0.22133676092544988,0.2142857142857143
0.26,0.1,0.9,0.8257731958762887,0.7877551020408163,0.7222222222222222,0.8226666666666667,0.2731958762886598,0.8115789473684211,0.5647814910025707,0.4156462585034014
0.9,0.1,0.1,0.743298969072165,0.7061224489795919,0.6333333333333333,0.43200000000000005,0.506872852233677,0.10842105263157895,0.44961439588688945,0.4809523809523809
0.9,0.1,0.9,0.6608247422680412,0.5836734693877551,0.6333333333333333,0.30000000000000004,0.3831615120274915,0.33999999999999997,0.5277634961439589,0.35578231292517015
0.1,0.1,0.1,0.8670103092783505,0.5918367346938775,0.6333333333333333,0.7253333333333333,0.49587628865979383,0.20105263157894737,0.7272493573264781,0.8727891156462585
0.58,0.9,0.1,0.14948453608247425,0.14489795918367349,0.5444444444444445,0.804,0.14673539518900344,0.1,0.12467866323907456,0.1380952380952381
0.42000000000000004,0.9,0.1,0.3309278350515464,0.2510204081632653,0.5444444444444445,0.8866666666666666,0.22920962199312717,0.2810526315789474,0.26658097686375326,0.2142857142857143
0.7400000000000001,0.9,0.9,0.3061855670103093,0.30612244897959184,0.7222222222222222,0.5946666666666667,0.26769759450171826,0.25578947368421057,0.20899742930591259,0.31768707482993197
0.9,0.1,0.9,0.22371134020618558,0.18775510204081633,0.5444444444444445,0.3706666666666667,0.12474226804123711,0.19263157894736843,0.19254498714652957,0.16530612244897958
0.9,0.9,0.9,0.8175257731958764,0.48367346938775513,0.9,0.13866666666666666,0.46563573883161513,0.58,0.7005141388174807,0.64421768707483
0.1,0.1,0.9,0.24020618556701032,0.22448979591836737,0.9,0.6386666666666667,0.12474226804123711,0.24315789473684213,0.20282776349614395,0.2034013605442177
0.1,0.1,0.1,0.8752577319587629,0.8734693877551021,0.3666666666666667,0.2613333333333333,0.14398625429553266,0.6936842105263158,0.7848329048843188,0.8510204081632654
0.42000000000000004,0.1,0.9,0.7597938144329897,0.4938775510204082,0.7222222222222222,0.548,0.41615120274914086,0.1968421052631579,0.6861182519280206,0.682312925170068
0.9,0.9,0.1,0.10824742268041238,0.1163265306122449,0.1,0.1,0.1027491408934708,0.12105263157894737,0.10822622107969151,0.1217687074829932
0.26,0.9,0.9,0.5371134020618556,0.3408163265306122,0.18888888888888888,0.16666666666666669,0.2731958762886598,0.48736842105263156,0.4475578406169666,0.4755102040816327
